actor_id,population,year,created,last_updated,datasource_id
OC_ACTOR_7383,132080,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7384,12295,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7385,32145,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7386,76546,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7387,50686,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7388,120312,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7389,724,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7390,553,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7391,9902,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7392,2387,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7393,22000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7394,13375,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7395,7412,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7396,32177,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7397,120396,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7398,19500,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7399,922,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7400,8329,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7401,1980,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7402,1373,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7403,5383,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7404,35813,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7405,3503,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7406,108565,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7407,3065,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7408,1421,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7409,1776,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7410,4010,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7411,16144,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7412,11066,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7413,11666,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7414,47927,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7415,627487,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7416,10922,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7417,9470,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7418,128384,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7419,11434,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7420,164911,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7421,9164,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7422,150590,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7423,274,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7424,57148,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7425,33000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7426,41932,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7427,407319,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7428,164102,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7429,6520266,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7430,1152,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7431,88741,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7432,48302,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7433,2274,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7434,7389,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7435,6178,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7436,160661,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7437,308968,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7438,5742,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7439,1345,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7440,757,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7441,1809,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7442,13533,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7443,4269,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7444,528,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7445,3062,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7446,1035,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7447,874,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7448,5341,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7449,10904,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7450,37088,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7451,14981,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7452,2214,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7453,439,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7454,1183,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7455,1293,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7456,2022,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7457,6472,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7458,16755,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7459,869,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7460,4379,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7461,17143,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7462,19483,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7463,668,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7464,5300,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7465,2108,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7466,2639,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7467,80954,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7468,6738,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7469,688,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7470,250205,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7471,49683,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7472,2133,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7473,3347,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7474,4432,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7475,99920,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7476,86,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7477,4961,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7478,6109,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7479,4320,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7480,2431,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7481,6922,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7482,2415,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7483,398,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7484,520,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7485,6900,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7486,267,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7487,144,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7488,1688,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7489,16517,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7490,834,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7491,495,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7492,1499,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7493,3348,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7494,1200,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7495,178,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7496,11859,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7497,2000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7498,2379,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7499,590,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7500,246,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7501,2363,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7502,3076,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7503,1590,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7504,712,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7505,7374,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7506,222,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7507,2124,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7508,1717,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7509,4587,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7510,4093,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7511,1016,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7512,1548,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7513,3612,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7514,1965,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7515,989,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7516,2620,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7517,9068,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7518,7170,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7519,1631,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7520,990,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7521,1423,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7522,547,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7523,732,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7524,1482,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7525,9199,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7526,1151,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7527,743,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7528,2869,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7529,787,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7530,714,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7531,1077,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7532,182,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7533,852,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7534,500,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7535,1987,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7536,12512,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7537,210563,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7538,7341,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7539,6352,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7540,6198,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7541,996,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7542,9051,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7543,5420,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7544,4177,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7545,61638,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7546,1710,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7547,58331,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7548,3200,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7549,3149,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7550,7371,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7551,5892,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7552,3971,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7553,559,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7554,8097,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7555,159,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7556,18824,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7557,4143,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7558,603,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7559,65205,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7560,585,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7561,3078,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7562,2025,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7563,14459,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7564,19184,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7565,123,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7566,3732,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7567,2848084,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7568,1363,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7569,6800,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7570,1769,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7571,4000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7572,13860,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7573,9490,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7574,2840,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7575,424,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7576,2048,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7577,6166,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7578,3087,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7579,4372,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7580,440,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7581,7290,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7582,3400,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7583,720,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7584,1500,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7585,36827,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7586,28000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7587,26078,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7588,616,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7589,996,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7590,388,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7591,11500,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7592,65886,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7593,14138,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7594,1807,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7595,1193605,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7596,12801,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7597,14841,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7598,618,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7599,4717,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7600,3597,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7601,839,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7602,64065,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7603,4396,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7604,342,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7605,19896,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7606,24887,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7607,1223,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7608,42000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7609,31575,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7610,27416,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7611,87542,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7612,6454,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7613,21470,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7614,8005,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7615,3050,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7616,4684,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7617,201096,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7618,1109800,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7619,28904,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7620,857,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7621,1197,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7622,936,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7623,1208,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7624,1154,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7625,2846,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7626,3561,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7627,71877,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7628,1276,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7629,16170,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7630,638181,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7631,11932,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7632,653,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7633,95813,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7634,110690,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7635,2219,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7636,2081,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7637,19117,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7638,7703,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7639,2740,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7640,1590,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7641,1546,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7642,5967,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7643,38141,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7644,3889,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7645,50174,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7646,14235,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7647,14463,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7648,73778,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7649,2399,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7650,14559,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7651,500,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7652,59951,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7653,5861,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7654,9599,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7655,350,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7656,9724,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7657,416,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7658,200,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7659,730,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7660,5201,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7661,5200,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7662,47602,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7663,822,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7664,15025,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7665,3542,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7666,249,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7667,277,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7668,3801,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7669,120800,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7670,10309,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7671,18662,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7672,1787,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7673,1099,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7674,141410,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7675,7799,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7676,1484,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7677,14000,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7678,16034,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7679,207338,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7680,52559,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7681,20305,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7682,3776,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7683,4341,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7684,749,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7685,6339,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7686,520,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7687,30043,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7688,19837,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7689,7288,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7690,1506,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7691,928,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7692,2795,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
OC_ACTOR_7693,194,2021,2022-10-11,2022-10-11,OC_DATASOURCE_7
